0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9,16,226,157,1134,51540,0,0,0,0,0,0,0,0,0,0,0
7,16,7,2,45,629,527,2504,17590,0,0,0,0,0,0,0,0
10,47,101,4128,47023,0,0,0,0,0,0,0,0,0,0,0,0
6,89,3112,11348,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,1031,9449,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,125,1086,6009,0,0,0,0,0,0,0,0,0,0,0
7,31,527,29,132,3783,15733,0,0,0,0,0,0,0,0,0,0
8,104,1480,21071,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,83,989,5839,15606,0,0,0,0,0,0,0,0,0,0,0
7,20,158,2680,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,202,5286,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,37,1026,6518,19088,0,0,0,0,0,0,0,0,0,0
8,30,1267,14286,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,18,91,1013,1087,7646,0,0,0,0,0,0,0,0,0,0
8,13,262,6690,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,5,2,89,76,461,8101,29925,0,0,0,0,0,0,0,0
10,89,7,48,180,133,3000,6006,27980,0,0,0,0,0,0,0,0
10,10,1,46,1014,9853,16393,0,0,0,0,0,0,0,0,0,0
8,33,584,1873,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31,89,24,915,27866,0,0,0,0,0,0,0,0,0,0,0
7,28,192,1898,15754,0,0,0,0,0,0,0,0,0,0,0,0
6,119,3605,38242,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,63,475,5257,33210,0,0,0,0,0,0,0,0,0,0,0
7,18,7,2,58,340,4217,0,0,0,0,0,0,0,0,0,0
8,38,654,16048,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,107,3879,42722,0,0,0,0,0,0,0,0,0,0,0,0
6,31,44,597,6138,35507,0,0,0,0,0,0,0,0,0,0,0
7,24,49,839,5345,1086,148,1685,341,749,4587,30375,0,0,0,0,0
13,96,209,597,20,29,155,910,7591,0,0,0,0,0,0,0,0
10,86,365,4219,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,1083,4885,11112,654,49,32,254,511,4536,0,0,0,0,0,0
12,136,565,1142,6164,0,0,0,0,0,0,0,0,0,0,0,0
6,53,543,4542,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,467,2812,23497,0,0,0,0,0,0,0,0,0,0,0,0
6,11,572,7361,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,5,2,88,950,10442,0,0,0,0,0,0,0,0,0,0
8,88,5,8,3,577,3916,26680,0,0,0,0,0,0,0,0,0
9,259,8099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,308,5318,7801,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,261,553,334,4129,0,0,0,0,0,0,0,0,0,0,0
7,95,296,8192,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,61,560,6463,0,0,0,0,0,0,0,0,0,0,0,0
6,49,73,522,7493,19971,21278,0,0,0,0,0,0,0,0,0,0
8,41,86,92,2929,2620,40587,0,0,0,0,0,0,0,0,0,0
8,8,1,186,7163,31000,0,0,0,0,0,0,0,0,0,0,0
7,34,487,519,13365,42642,0,0,0,0,0,0,0,0,0,0,0
7,7,1,14,341,132,277,1019,1529,21749,0,0,0,0,0,0,0
11,84,439,2620,31,157,329,6388,9599,0,0,0,0,0,0,0,0
10,134,1957,27526,0,0,0,0,0,0,0,0,0,0,0,0,0
5,62,2159,13540,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,31,19,297,8025,17947,0,0,0,0,0,0,0,0,0
9,97,620,746,4103,0,0,0,0,0,0,0,0,0,0,0,0
6,76,262,271,1183,3096,3513,0,0,0,0,0,0,0,0,0,0
8,67,513,1329,3906,47719,0,0,0,0,0,0,0,0,0,0,0
7,60,460,1933,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,73,96,191,2245,0,0,0,0,0,0,0,0,0,0,0
7,12,109,2529,14394,0,0,0,0,0,0,0,0,0,0,0,0
6,33,271,32,183,3684,0,0,0,0,0,0,0,0,0,0,0
7,13,210,2111,7064,0,0,0,0,0,0,0,0,0,0,0,0
6,13,6,2,166,3362,5255,0,0,0,0,0,0,0,0,0,0
8,46,298,1251,18303,0,0,0,0,0,0,0,0,0,0,0,0
6,12,33,28,288,11616,26882,0,0,0,0,0,0,0,0,0,0
8,14,112,826,8908,0,0,0,0,0,0,0,0,0,0,0,0
6,14,6,2,28,15,465,4253,20018,27559,0,0,0,0,0,0,0
11,120,977,8143,0,0,0,0,0,0,0,0,0,0,0,0,0
5,70,1172,49900,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,110,1489,3046,2174,0,0,0,0,0,0,0,0,0,0
8,35,437,10887,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,48,363,2796,1054,12432,0,0,0,0,0,0,0,0,0,0
8,13,70,27,1422,8948,0,0,0,0,0,0,0,0,0,0,0
7,83,431,14534,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,294,4443,39185,0,0,0,0,0,0,0,0,0,0,0,0
6,58,339,1785,22663,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,45,494,2848,14319,0,0,0,0,0,0,0,0,0,0
8,32,113,1563,1446,4564,0,0,0,0,0,0,0,0,0,0,0
7,32,7,2,81,2978,0,0,0,0,0,0,0,0,0,0,0
7,5,35,60,149,2984,15067,0,0,0,0,0,0,0,0,0,0
8,22,948,6002,41290,0,0,0,0,0,0,0,0,0,0,0,0
6,35,13,61,259,282,2657,37920,0,0,0,0,0,0,0,0,0
9,191,162,1801,19456,4725,44640,0,0,0,0,0,0,0,0,0,0
8,23,324,4975,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,22,29,365,359,8801,0,0,0,0,0,0,0,0,0,0
8,13,29,7,47,554,11623,0,0,0,0,0,0,0,0,0,0
8,8,1,74,1452,1477,54460,0,0,0,0,0,0,0,0,0,0
8,7,14,149,59,1362,40220,0,0,0,0,0,0,0,0,0,0
8,8,1,16,326,4267,28757,0,0,0,0,0,0,0,0,0,0
8,7,16,7,2,84,277,284,3172,20969,0,0,0,0,0,0,0
11,164,1700,21712,0,0,0,0,0,0,0,0,0,0,0,0,0
5,56,1385,3830,7131,0,0,0,0,0,0,0,0,0,0,0,0
6,84,18,469,31950,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,36,2081,6339,0,0,0,0,0,0,0,0,0,0,0
7,32,118,1604,8910,0,0,0,0,0,0,0,0,0,0,0,0
6,12,171,2999,1063,1995,28016,0,0,0,0,0,0,0,0,0,0
8,49,363,178,1499,21031,0,0,0,0,0,0,0,0,0,0,0
7,21,813,8012,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45,157,331,6953,38893,0,0,0,0,0,0,0,0,0,0,0
7,12,27,189,2458,9382,0,0,0,0,0,0,0,0,0,0,0
7,7,1,47,106,948,146,5191,0,0,0,0,0,0,0,0,0
9,137,1802,19096,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28,250,2589,4029,40303,0,0,0,0,0,0,0,0,0,0,0
7,20,206,3733,24844,24871,0,0,0,0,0,0,0,0,0,0,0
7,7,1,28,16,105,8030,26171,0,0,0,0,0,0,0,0,0
9,28,7,10,378,4141,24212,0,0,0,0,0,0,0,0,0,0
8,71,2130,50348,0,0,0,0,0,0,0,0,0,0,0,0,0
5,36,95,451,14221,0,0,0,0,0,0,0,0,0,0,0,0
6,90,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,472,2676,7069,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,300,9379,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,42,910,549,12263,0,0,0,0,0,0,0,0,0,0
8,33,330,1199,15867,23546,0,0,0,0,0,0,0,0,0,0,0
7,46,344,2720,44376,0,0,0,0,0,0,0,0,0,0,0,0
6,35,206,70,289,14188,0,0,0,0,0,0,0,0,0,0,0
7,13,205,823,18941,0,0,0,0,0,0,0,0,0,0,0,0
6,13,6,2,178,131,2519,6487,0,0,0,0,0,0,0,0,0
9,76,426,2091,8230,0,0,0,0,0,0,0,0,0,0,0,0
6,13,15,55,4284,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,55,6,3,551,10219,0,0,0,0,0,0,0,0,0
9,21,153,1828,37470,0,0,0,0,0,0,0,0,0,0,0,0
6,11,205,42,70,50,828,4727,22111,0,0,0,0,0,0,0,0
10,110,366,8328,34004,0,0,0,0,0,0,0,0,0,0,0,0
6,16,125,797,5925,4670,49509,0,0,0,0,0,0,0,0,0,0
8,86,544,2842,13435,0,0,0,0,0,0,0,0,0,0,0,0
6,14,260,2115,19973,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,51,2372,39569,0,0,0,0,0,0,0,0,0,0,0
7,85,1841,11939,38274,0,0,0,0,0,0,0,0,0,0,0,0
6,12,196,8908,433,4738,52531,0,0,0,0,0,0,0,0,0,0
8,33,119,731,999,2399,0,0,0,0,0,0,0,0,0,0,0
7,21,70,62,539,7132,0,0,0,0,0,0,0,0,0,0,0
7,7,1,35,122,2756,29115,23472,0,0,0,0,0,0,0,0,0
9,86,56,280,2916,0,0,0,0,0,0,0,0,0,0,0,0
6,37,829,4496,20766,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,21,30,832,20003,0,0,0,0,0,0,0,0,0,0
8,43,1447,11068,0,0,0,0,0,0,0,0,0,0,0,0,0
5,174,1644,6822,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,18,304,7701,0,0,0,0,0,0,0,0,0,0,0
7,45,271,537,7164,9170,30893,0,0,0,0,0,0,0,0,0,0
8,25,1045,4536,725,30188,0,0,0,0,0,0,0,0,0,0,0
7,15,152,2119,9667,0,0,0,0,0,0,0,0,0,0,0,0
6,45,21,45,2,175,2554,51395,0,0,0,0,0,0,0,0,0
9,67,592,3095,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,673,11534,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,47,297,624,3826,36729,6571,0,0,0,0,0,0,0,0
10,157,320,2299,24825,0,0,0,0,0,0,0,0,0,0,0,0
6,35,100,3418,37709,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,22,435,1799,1146,27796,0,0,0,0,0,0,0,0,0
9,41,36,279,2604,0,0,0,0,0,0,0,0,0,0,0,0
6,14,164,399,2085,22834,0,0,0,0,0,0,0,0,0,0,0
7,69,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,285,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,30,116,3291,18084,0,0,0,0,0,0,0,0,0,0
8,92,736,4283,6340,0,0,0,0,0,0,0,0,0,0,0,0
6,29,469,415,3905,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,20,350,1830,10969,7703,0,0,0,0,0,0,0,0,0
9,50,234,2512,0,0,0,0,0,0,0,0,0,0,0,0,0
5,85,200,1398,23477,0,0,0,0,0,0,0,0,0,0,0,0
6,19,714,4194,16079,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,26,1423,4428,40407,0,0,0,0,0,0,0,0,0,0
8,46,318,6911,52989,0,0,0,0,0,0,0,0,0,0,0,0
6,13,290,8664,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31,740,8856,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,24,916,5110,27251,0,0,0,0,0,0,0,0,0,0
8,24,6,20,58,609,3847,18322,0,0,0,0,0,0,0,0,0
9,58,6,9,3,310,1490,33014,0,0,0,0,0,0,0,0,0
9,6,8,20,18,196,259,584,1001,14874,20449,0,0,0,0,0,0
12,267,7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,111,5196,29327,0,0,0,0,0,0,0,0,0,0,0,0,0
5,46,63,994,6330,0,0,0,0,0,0,0,0,0,0,0,0
6,26,75,2471,20350,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,59,568,1169,1981,25450,0,0,0,0,0,0,0,0,0
9,42,345,3613,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,20,46,28,458,1186,6404,0,0,0,0,0,0,0,0,0
9,14,167,1606,19106,0,0,0,0,0,0,0,0,0,0,0,0
6,28,12,52,1190,19192,0,0,0,0,0,0,0,0,0,0,0
7,173,2943,33551,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,525,3698,37958,0,0,0,0,0,0,0,0,0,0,0,0
6,18,77,1350,2599,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,53,982,12045,0,0,0,0,0,0,0,0,0,0,0
7,24,111,78,1807,13307,0,0,0,0,0,0,0,0,0,0,0
7,7,1,14,46,54,1246,15459,29152,0,0,0,0,0,0,0,0
10,248,5223,32126,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,232,2806,6141,20716,0,0,0,0,0,0,0,0,0,0,0
7,21,288,818,25934,34880,0,0,0,0,0,0,0,0,0,0,0
7,7,1,29,213,4355,42987,0,0,0,0,0,0,0,0,0,0
8,135,1814,55997,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,68,1459,15256,0,0,0,0,0,0,0,0,0,0,0,0
6,61,728,11867,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,458,103,2008,0,0,0,0,0,0,0,0,0,0,0,0
6,11,6,2,325,3632,9570,0,0,0,0,0,0,0,0,0,0
8,30,261,1019,967,7029,39350,0,0,0,0,0,0,0,0,0,0
8,8,1,46,74,720,2862,36095,0,0,0,0,0,0,0,0,0
9,128,8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,172,3646,9273,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40,1371,25920,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,23,765,17127,0,0,0,0,0,0,0,0,0,0,0
7,75,177,5334,29130,0,0,0,0,0,0,0,0,0,0,0,0
6,50,278,3099,18897,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,19,275,8013,0,0,0,0,0,0,0,0,0,0,0
7,19,5,27,84,725,405,11893,0,0,0,0,0,0,0,0,0
9,49,704,3833,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,175,402,9314,0,0,0,0,0,0,0,0,0,0,0,0
6,26,197,2470,25834,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,33,500,11308,0,0,0,0,0,0,0,0,0,0,0
7,33,5,21,137,696,5905,30647,0,0,0,0,0,0,0,0,0
9,33,9,2,107,1221,11877,0,0,0,0,0,0,0,0,0,0
8,98,2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,90,667,6587,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,190,10398,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,38,1248,4373,0,0,0,0,0,0,0,0,0,0,0
7,38,5,8,24,15,472,685,8682,40206,0,0,0,0,0,0,0
11,146,746,1069,44500,0,0,0,0,0,0,0,0,0,0,0,0
6,61,164,423,4210,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,30,153,631,3276,0,0,0,0,0,0,0,0,0,0
8,28,264,6795,0,0,0,0,0,0,0,0,0,0,0,0,0
5,34,1069,24,35,466,2243,26458,0,0,0,0,0,0,0,0,0
9,72,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,66,1501,15989,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,269,4472,32184,0,0,0,0,0,0,0,0,0,0,0,0
6,36,471,2510,22636,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,43,568,328,3083,1888,18011,39516,12966,41127,11888,0,0,0,0
14,272,4278,4206,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31,411,3187,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,24,54,284,903,7034,0,0,0,0,0,0,0,0,0
9,54,6,34,65,3637,44641,0,0,0,0,0,0,0,0,0,0
8,76,734,5072,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,148,1343,22500,0,0,0,0,0,0,0,0,0,0,0,0
6,17,2736,43625,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,113,1028,1961,25093,0,0,0,0,0,0,0,0,0,0,0
7,130,2234,45435,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,192,1414,7894,0,0,0,0,0,0,0,0,0,0,0,0
6,23,236,4536,616,3325,23288,0,0,0,0,0,0,0,0,0,0
8,42,402,205,750,9061,40404,0,0,0,0,0,0,0,0,0,0
8,8,1,67,612,3846,41180,0,0,0,0,0,0,0,0,0,0
8,7,36,106,904,35714,0,0,0,0,0,0,0,0,0,0,0
7,6,32,953,21704,0,0,0,0,0,0,0,0,0,0,0,0
6,5,44,1420,9865,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,27,255,3095,639,14316,0,0,0,0,0,0,0,0,0
9,94,1697,21593,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,269,144,3288,11241,0,0,0,0,0,0,0,0,0,0,0
7,33,234,567,2129,2067,29081,0,0,0,0,0,0,0,0,0,0
8,48,1157,16120,42901,0,0,0,0,0,0,0,0,0,0,0,0
6,34,118,999,761,9207,0,0,0,0,0,0,0,0,0,0,0
7,21,114,4436,29051,0,0,0,0,0,0,0,0,0,0,0,0
6,13,563,6933,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39,2153,3474,17666,0,0,0,0,0,0,0,0,0,0,0,0
6,11,120,1212,3432,37669,0,0,0,0,0,0,0,0,0,0,0
7,24,158,1605,4232,24927,0,0,0,0,0,0,0,0,0,0,0
7,7,1,73,1291,9124,0,0,0,0,0,0,0,0,0,0,0
7,6,22,684,7291,0,0,0,0,0,0,0,0,0,0,0,0
6,5,34,52,503,6265,0,0,0,0,0,0,0,0,0,0,0
7,13,45,738,7238,0,0,0,0,0,0,0,0,0,0,0,0
6,13,6,2,312,1746,22669,0,0,0,0,0,0,0,0,0,0
8,78,491,2129,85,651,2517,6609,0,0,0,0,0,0,0,0,0
9,107,326,1121,11627,41367,0,0,0,0,0,0,0,0,0,0,0
7,30,282,1181,21412,11735,0,0,0,0,0,0,0,0,0,0,0
7,7,1,57,2380,0,0,0,0,0,0,0,0,0,0,0,0
6,35,281,6006,1625,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,12,193,7401,0,0,0,0,0,0,0,0,0,0,0
7,18,279,744,6559,0,0,0,0,0,0,0,0,0,0,0,0
6,12,11,97,1400,3661,0,0,0,0,0,0,0,0,0,0,0
7,13,63,620,1406,15615,0,0,0,0,0,0,0,0,0,0,0
7,7,1,27,169,3405,16964,0,0,0,0,0,0,0,0,0,0
8,70,896,9769,0,0,0,0,0,0,0,0,0,0,0,0,0
5,95,1055,9686,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,18,40,476,25948,0,0,0,0,0,0,0,0,0,0
8,18,6,42,232,561,26886,0,0,0,0,0,0,0,0,0,0
8,8,1,16,973,45911,0,0,0,0,0,0,0,0,0,0,0
7,40,20,642,8806,34050,0,0,0,0,0,0,0,0,0,0,0
7,7,1,14,324,1263,20925,0,0,0,0,0,0,0,0,0,0
8,21,183,1427,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42,33,210,1428,7753,0,0,0,0,0,0,0,0,0,0,0
7,19,223,5345,1655,0,0,0,0,0,0,0,0,0,0,0,0
6,46,545,9057,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,53,640,3577,0,0,0,0,0,0,0,0,0,0,0,0
6,11,98,460,1477,1276,10791,0,0,0,0,0,0,0,0,0,0
8,37,960,18511,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,30,145,2305,50406,0,0,0,0,0,0,0,0,0,0,0
7,37,12,120,216,8342,14796,43245,0,0,0,0,0,0,0,0,0
9,167,705,2529,1493,3200,7367,45050,0,0,0,0,0,0,0,0,0
9,9,1,75,568,410,7654,16699,0,0,0,0,0,0,0,0,0
9,8,40,92,870,5504,34401,0,0,0,0,0,0,0,0,0,0
8,7,36,328,425,9627,17184,38997,0,0,0,0,0,0,0,0,0
9,17,384,13049,0,0,0,0,0,0,0,0,0,0,0,0,0
5,56,1026,1850,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,36,20,120,56,10,704,580,3840,23538,0,0,0,0,0
13,178,1158,5220,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,28,500,574,2913,30166,0,0,0,0,0,0,0,0,0,0
8,45,260,1108,16723,23325,0,0,0,0,0,0,0,0,0,0,0
7,51,1107,24351,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,35,231,2324,29915,0,0,0,0,0,0,0,0,0,0,0
7,12,98,119,1101,31136,0,0,0,0,0,0,0,0,0,0,0
7,7,1,52,294,1491,6460,0,0,0,0,0,0,0,0,0,0
8,34,301,2290,9403,9220,0,0,0,0,0,0,0,0,0,0,0
7,14,176,3466,8128,0,0,0,0,0,0,0,0,0,0,0,0
6,147,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,540,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,29,759,3691,19016,0,0,0,0,0,0,0,0,0,0
8,29,6,18,171,1377,43677,0,0,0,0,0,0,0,0,0,0
8,8,1,16,222,4111,0,0,0,0,0,0,0,0,0,0,0
7,37,158,366,1207,7108,46565,0,0,0,0,0,0,0,0,0,0
8,14,45,87,2653,0,0,0,0,0,0,0,0,0,0,0,0
6,27,275,706,33742,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,27,8,16,29,40,156,2715,0,0,0,0,0,0,0
11,208,2702,25186,0,0,0,0,0,0,0,0,0,0,0,0,0
5,102,2606,4256,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,21,250,1385,1459,813,1421,33029,21538,0,0,0,0,0,0
12,111,870,182,2157,5594,0,0,0,0,0,0,0,0,0,0,0
7,60,1565,34857,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,540,93,2730,5801,17511,0,0,0,0,0,0,0,0,0,0
8,49,751,36510,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,170,2998,6687,15073,0,0,0,0,0,0,0,0,0,0,0
7,25,1176,21252,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,38,707,13071,26164,0,0,0,0,0,0,0,0,0,0,0
7,12,7,2,430,4812,25573,0,0,0,0,0,0,0,0,0,0
8,32,548,3778,27506,0,0,0,0,0,0,0,0,0,0,0,0
6,90,744,393,17151,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,76,628,5833,28138,0,0,0,0,0,0,0,0,0,0
8,20,191,1610,7136,0,0,0,0,0,0,0,0,0,0,0,0
6,13,53,315,2883,4254,0,0,0,0,0,0,0,0,0,0,0
7,39,517,4965,0,0,0,0,0,0,0,0,0,0,0,0,0
5,53,11,114,534,5964,0,0,0,0,0,0,0,0,0,0,0
7,12,53,8,28,238,3282,0,0,0,0,0,0,0,0,0,0
8,5,16,135,934,27183,0,0,0,0,0,0,0,0,0,0,0
7,15,777,2650,51365,0,0,0,0,0,0,0,0,0,0,0,0
6,40,145,335,3046,1744,6948,11550,0,0,0,0,0,0,0,0,0
9,294,229,8726,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,852,18242,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,73,549,1475,19000,0,0,0,0,0,0,0,0,0,0
8,40,27,177,905,25046,0,0,0,0,0,0,0,0,0,0,0
7,40,7,2,108,9107,0,0,0,0,0,0,0,0,0,0,0
7,5,22,564,11088,0,0,0,0,0,0,0,0,0,0,0,0
6,47,1275,5778,9217,50802,0,0,0,0,0,0,0,0,0,0,0
7,13,94,649,2854,0,0,0,0,0,0,0,0,0,0,0,0
6,13,6,2,26,49,162,1719,25017,0,0,0,0,0,0,0,0
10,338,2408,13267,0,0,0,0,0,0,0,0,0,0,0,0,0
5,33,447,21075,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,61,852,68,1023,14113,0,0,0,0,0,0,0,0,0
9,80,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,286,11068,1379,32878,0,0,0,0,0,0,0,0,0,0,0,0
6,37,270,4157,33048,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,25,193,566,2552,22211,0,0,0,0,0,0,0,0,0
9,25,7,62,1437,42992,0,0,0,0,0,0,0,0,0,0,0
7,5,41,1089,29284,0,0,0,0,0,0,0,0,0,0,0,0
6,21,255,728,1062,4681,54892,0,0,0,0,0,0,0,0,0,0
8,108,98,365,1776,52164,0,0,0,0,0,0,0,0,0,0,0
7,21,15,149,1760,45335,0,0,0,0,0,0,0,0,0,0,0
7,7,1,44,759,343,3109,16978,20080,0,0,0,0,0,0,0,0
10,89,2231,45211,0,0,0,0,0,0,0,0,0,0,0,0,0
5,42,537,1433,11021,13350,0,0,0,0,0,0,0,0,0,0,0
7,21,29,318,1296,23171,0,0,0,0,0,0,0,0,0,0,0
7,7,1,29,8,47,135,194,2867,26587,3727,0,0,0,0,0,0
12,210,561,595,11653,0,0,0,0,0,0,0,0,0,0,0,0
6,69,1382,3449,8713,19478,0,0,0,0,0,0,0,0,0,0,0
7,24,740,1316,20321,0,0,0,0,0,0,0,0,0,0,0,0
6,13,149,66,949,9128,17710,0,0,0,0,0,0,0,0,0,0
8,35,453,4632,45109,0,0,0,0,0,0,0,0,0,0,0,0
6,14,386,4073,0,0,0,0,0,0,0,0,0,0,0,0,0
5,64,2776,32368,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,55,1635,9885,0,0,0,0,0,0,0,0,0,0,0
7,37,141,3655,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,272,953,860,5566,48484,0,0,0,0,0,0,0,0,0,0
8,36,526,19141,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,49,195,2979,0,0,0,0,0,0,0,0,0,0,0,0
6,41,142,3114,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,24,67,899,39976,0,0,0,0,0,0,0,0,0,0,0
7,36,23,383,2698,25028,0,0,0,0,0,0,0,0,0,0,0
7,7,1,50,1156,12084,0,0,0,0,0,0,0,0,0,0,0
7,6,27,263,5051,0,0,0,0,0,0,0,0,0,0,0,0
6,5,28,315,336,4901,13789,25525,0,0,0,0,0,0,0,0,0
9,191,350,1461,17475,0,0,0,0,0,0,0,0,0,0,0,0
6,15,168,4501,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,652,7412,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,38,403,5409,6817,51107,0,0,0,0,0,0,0,0,0
9,25,216,657,2857,20631,0,0,0,0,0,0,0,0,0,0,0
7,47,155,2342,41033,0,0,0,0,0,0,0,0,0,0,0,0
6,32,409,11481,14556,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,28,54,1040,2823,0,0,0,0,0,0,0,0,0,0
8,104,2511,36734,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40,328,655,18713,0,0,0,0,0,0,0,0,0,0,0,0
6,18,552,21014,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,104,17,632,7557,0,0,0,0,0,0,0,0,0,0,0
7,43,1099,15282,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,196,1464,2700,37019,0,0,0,0,0,0,0,0,0,0,0
7,12,7,2,332,6774,40928,0,0,0,0,0,0,0,0,0,0
8,43,20,447,326,889,5121,14071,0,0,0,0,0,0,0,0,0
9,79,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,320,1632,58208,0,0,0,0,0,0,0,0,0,0,0,0,0
5,33,343,266,9645,0,0,0,0,0,0,0,0,0,0,0,0
6,56,694,25384,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,56,6,8,33,15,123,9783,27443,0,0,0,0,0,0,0
